Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
6,16,16,21.5,0.014725554,1.153,3,30
6,16,17,18.2,0.011844379,1.173,3,210
6,16,18,18.5,0.012513527,1.174,2,210
6,16,19,17.7,0.012359386,1.185,0,0
6,16,20,16.7,0.011679303,1.193,0,0
6,16,21,15.6,0.011025246,1.201,0,0
6,16,22,15.5,0.010953281,1.201,0,0
6,16,23,15.6,0.010972751,1.202,3,300
6,16,24,12.9,0.007859467,1.205,2,330
6,17,1,12.6,0.008046094,1.21,3,310
6,17,2,12.5,0.007904147,1.21,2,340
6,17,3,12,0.007445863,1.211,3,340
6,17,4,12.3,0.007867131,1.212,2,350
6,17,5,12.2,0.00825899,1.216,2,20
6,17,6,9,0.006186424,1.229,0,0
6,17,7,7.1,0.005310758,1.24,0,0
6,17,8,5.7,0.005259796,1.252,0,0
6,17,9,7.4,0.005922451,1.244,0,0
6,17,10,9.4,0.006116582,1.228,2,240
6,17,11,10.7,0.005597328,1.212,2,360
6,17,12,12.1,0.006660989,1.208,2,10
6,17,13,13.8,0.007964533,1.198,3,360
6,17,14,14.7,0.008642008,1.194,4,360
6,17,15,17.5,0.011674065,1.185,1,50
6,17,16,17,0.010864322,1.185,3,330
6,17,17,17.5,0.011811041,1.185,4,20
6,17,18,14,0.008309028,1.198,5,280
6,17,19,11.3,0.006264976,1.21,6,280
6,17,20,10.8,0.006627818,1.22,3,250
6,17,21,9.7,0.005804004,1.225,5,280
6,17,22,9.2,0.005752787,1.231,2,300
6,17,23,9.3,0.006005005,1.232,2,300
6,17,24,9,0.005940599,1.234,4,340
6,18,1,8.2,0.005558027,1.24,2,320
6,18,2,7.5,0.005163108,1.243,2,300
6,18,3,7.6,0.005409996,1.244,2,300
6,18,4,9.3,0.006812816,1.24,2,300
6,18,5,9.1,0.0067081,1.243,1,310
6,18,6,8.4,0.006375858,1.246,2,310
6,18,7,8.5,0.006626267,1.248,2,270
6,18,8,7.1,0.005748736,1.254,1,300
6,18,9,8,0.006185791,1.25,2,270
6,18,10,9.5,0.006685946,1.241,1,280
6,18,11,11.1,0.007265049,1.232,3,330
6,18,12,11.2,0.006788683,1.227,3,360
6,18,13,10.5,0.00556682,1.222,2,330
6,18,14,11.1,0.005406952,1.213,2,20
6,18,15,11,0.005239092,1.212,3,30
6,18,16,11,0.005442076,1.213,2,80
6,18,17,12,0.00660952,1.213,3,140
6,18,18,12.2,0.007469114,1.217,2,150
6,18,19,10,0.006993274,1.236,0,0
6,18,20,8.5,0.006626267,1.248,0,0
6,18,21,9.5,0.006815566,1.241,2,280
6,18,22,9.7,0.006874589,1.24,0,0
6,18,23,9.7,0.006874589,1.24,0,0
6,18,24,9.5,0.006856379,1.241,0,0
6,19,1,9.3,0.006635353,1.241,2,270
6,19,2,9,0.006611991,1.244,0,0
6,19,3,9,0.006652772,1.244,2,330
6,19,4,8.5,0.006626267,1.248,0,0
6,19,5,8.6,0.00668,1.246,0,0
6,19,6,8.5,0.006435997,1.243,0,0
6,19,7,9,0.006632998,1.24,0,0
6,19,8,9.7,0.006896631,1.236,1,360
6,19,9,9.7,0.006896631,1.236,2,360
6,19,10,10.5,0.007227792,1.231,0,0
6,19,11,11.2,0.007401197,1.225,1,30
6,19,12,12.5,0.008146234,1.218,1,30
6,19,13,12,0.007452111,1.216,2,20
6,19,14,13,0.007647373,1.206,3,360
6,19,15,13,0.007452076,1.204,2,270
6,19,16,13.5,0.007763441,1.201,3,210
6,19,17,13,0.007656626,1.205,5,180
6,19,18,12,0.007052034,1.212,2,180
6,19,19,12.5,0.008369183,1.218,2,210
6,19,20,11,0.007635024,1.227,2,210
6,19,21,10.6,0.0073374,1.228,2,190
6,19,22,10.2,0.007290239,1.232,2,210
6,19,23,9.1,0.00709668,1.242,0,0
6,19,24,8.8,0.006911088,1.243,0,0
6,20,1,8.8,0.006911088,1.243,0,0
6,20,2,8,0.00661938,1.248,0,0
6,20,3,8,0.00661938,1.248,0,0
6,20,4,8.5,0.006653417,1.243,2,270
6,20,5,8.5,0.006653417,1.243,2,270
6,20,6,7.6,0.006201511,1.247,2,270
6,20,7,6.7,0.00565607,1.249,2,270
6,20,8,6.1,0.005611492,1.254,0,0
6,20,9,6.2,0.005652146,1.254,2,330
6,20,10,8.8,0.00619121,1.234,2,330
6,20,11,10.4,0.00674921,1.224,0,0
6,20,12,12.6,0.007536665,1.208,0,0
6,20,13,11.6,0.00618835,1.206,0,0
6,20,14,14.4,0.008460389,1.193,0,0
6,20,15,12.7,0.006766129,1.197,1,80
6,20,16,13.1,0.007142277,1.195,1,150
6,20,17,13,0.007693821,1.2,3,110
